test_id,adult_females,adult_males,juveniles,pups,subadult_males
14166,18.0,5.0,22.0,12.0,7.0
14167,40.0,7.0,17.0,14.0,4.0
14168,17.0,5.0,15.0,7.0,5.0
14169,12.0,5.0,8.0,5.0,5.0
14170,13.0,4.0,10.0,5.0,4.0
14171,28.0,7.0,14.0,13.0,6.0
14172,12.0,5.0,8.0,6.0,5.0
14173,13.0,5.0,9.0,7.0,4.0
14174,16.0,6.0,8.0,9.0,5.0
14175,14.0,5.0,10.0,6.0,5.0
14176,13.0,5.0,9.0,9.0,8.0
14177,18.0,6.0,10.0,11.0,5.0
14178,16.0,5.0,11.0,6.0,4.0
14179,24.0,6.0,11.0,12.0,5.0
14180,23.0,6.0,22.0,11.0,7.0
14181,30.0,7.0,29.0,20.0,6.0
14182,12.0,5.0,8.0,6.0,4.0
14183,13.0,5.0,9.0,5.0,4.0
14184,67.0,11.0,12.0,35.0,6.0
14185,15.0,5.0,9.0,7.0,6.0
14186,12.0,5.0,8.0,5.0,5.0
14187,13.0,4.0,11.0,5.0,4.0
14188,47.0,9.0,22.0,10.0,7.0
14189,13.0,5.0,9.0,5.0,6.0
14190,13.0,4.0,10.0,5.0,8.0
14191,18.0,5.0,12.0,7.0,5.0
14192,16.0,5.0,12.0,5.0,5.0
14193,17.0,6.0,14.0,14.0,12.0
14194,20.0,8.0,11.0,13.0,6.0
14195,16.0,6.0,9.0,7.0,4.0
14196,13.0,5.0,8.0,6.0,8.0
14197,13.0,5.0,8.0,8.0,4.0
14198,14.0,4.0,10.0,5.0,4.0
14199,15.0,5.0,11.0,6.0,5.0
14200,42.0,6.0,15.0,7.0,6.0
14201,13.0,5.0,9.0,9.0,6.0
14202,17.0,5.0,11.0,6.0,7.0
14203,31.0,8.0,13.0,12.0,5.0
14204,14.0,5.0,10.0,5.0,4.0
14205,13.0,5.0,10.0,5.0,6.0
14206,30.0,6.0,37.0,5.0,5.0
14207,16.0,6.0,8.0,8.0,5.0
14208,16.0,5.0,14.0,9.0,5.0
14209,14.0,5.0,11.0,6.0,4.0
14210,12.0,5.0,9.0,7.0,5.0
14211,11.0,5.0,8.0,6.0,4.0
14212,11.0,5.0,8.0,5.0,5.0
14213,14.0,5.0,8.0,9.0,5.0
14214,20.0,6.0,14.0,10.0,9.0
14215,25.0,7.0,13.0,19.0,5.0
14216,13.0,5.0,8.0,7.0,5.0
14217,68.0,7.0,19.0,42.0,6.0
14218,24.0,6.0,11.0,9.0,5.0
14219,13.0,5.0,7.0,7.0,4.0
14220,14.0,5.0,12.0,6.0,5.0
14221,13.0,4.0,9.0,5.0,4.0
14222,14.0,5.0,10.0,7.0,5.0
14223,42.0,7.0,13.0,17.0,9.0
14224,15.0,5.0,11.0,10.0,6.0
14225,14.0,5.0,8.0,5.0,4.0
14226,21.0,6.0,14.0,5.0,7.0
14227,16.0,5.0,9.0,7.0,5.0
14228,21.0,7.0,13.0,10.0,8.0
14229,14.0,4.0,11.0,5.0,4.0
14230,16.0,7.0,10.0,6.0,5.0
14231,15.0,5.0,9.0,7.0,5.0
14232,13.0,5.0,9.0,6.0,8.0
14233,16.0,5.0,9.0,7.0,4.0
14234,30.0,7.0,38.0,7.0,9.0
14235,13.0,5.0,9.0,6.0,5.0
14236,22.0,6.0,13.0,8.0,7.0
14237,16.0,5.0,12.0,5.0,5.0
14238,27.0,8.0,14.0,21.0,6.0
14239,70.0,8.0,19.0,36.0,6.0
14240,13.0,4.0,9.0,5.0,4.0
14241,19.0,5.0,13.0,5.0,5.0
14242,35.0,9.0,11.0,20.0,6.0
14243,14.0,4.0,9.0,5.0,4.0
14244,13.0,4.0,11.0,5.0,4.0
14245,26.0,8.0,10.0,18.0,6.0
14246,23.0,6.0,12.0,14.0,6.0
14247,20.0,6.0,15.0,12.0,7.0
14248,13.0,6.0,9.0,8.0,5.0
14249,37.0,8.0,11.0,16.0,6.0
14250,24.0,7.0,12.0,17.0,5.0
14251,25.0,8.0,9.0,12.0,5.0
14252,14.0,5.0,12.0,6.0,5.0
14253,19.0,6.0,10.0,19.0,5.0
14254,13.0,5.0,8.0,5.0,4.0
14255,13.0,5.0,10.0,5.0,5.0
14256,26.0,7.0,45.0,8.0,7.0
14257,14.0,5.0,11.0,9.0,5.0
14258,26.0,6.0,11.0,14.0,4.0
14259,28.0,7.0,24.0,17.0,7.0
14260,26.0,9.0,23.0,22.0,7.0
14261,43.0,7.0,12.0,22.0,10.0
14262,14.0,5.0,10.0,7.0,4.0
14263,13.0,4.0,13.0,6.0,5.0
14264,16.0,5.0,9.0,8.0,5.0
14265,29.0,7.0,14.0,8.0,6.0
14266,16.0,6.0,12.0,8.0,5.0
14267,22.0,8.0,11.0,12.0,5.0
14268,12.0,5.0,9.0,10.0,4.0
14269,16.0,6.0,12.0,9.0,8.0
14270,13.0,4.0,9.0,5.0,5.0
14271,20.0,6.0,10.0,9.0,4.0
14272,30.0,7.0,21.0,12.0,9.0
14273,28.0,5.0,17.0,5.0,5.0
14274,13.0,6.0,9.0,12.0,6.0
14275,13.0,5.0,13.0,5.0,5.0
14276,17.0,6.0,10.0,13.0,6.0
14277,14.0,6.0,9.0,10.0,5.0
14278,27.0,7.0,13.0,8.0,6.0
14279,13.0,5.0,11.0,6.0,8.0
14280,13.0,5.0,9.0,5.0,4.0
14281,13.0,5.0,9.0,5.0,4.0
14282,12.0,5.0,9.0,5.0,8.0
14283,32.0,8.0,26.0,12.0,6.0
14284,18.0,5.0,13.0,6.0,5.0
14285,40.0,9.0,32.0,24.0,6.0
14286,15.0,5.0,9.0,5.0,5.0
14287,14.0,5.0,8.0,9.0,6.0
14288,14.0,5.0,9.0,6.0,4.0
14289,24.0,5.0,9.0,10.0,6.0
14290,13.0,4.0,10.0,5.0,4.0
14291,17.0,6.0,10.0,7.0,5.0
14292,14.0,5.0,10.0,6.0,4.0
14293,15.0,5.0,12.0,7.0,5.0
14294,15.0,6.0,11.0,19.0,5.0
14295,36.0,7.0,62.0,13.0,7.0
14296,17.0,6.0,10.0,6.0,5.0
14297,12.0,5.0,8.0,5.0,4.0
14298,14.0,5.0,10.0,5.0,4.0
14299,13.0,5.0,9.0,5.0,5.0
14300,12.0,5.0,9.0,6.0,4.0
14301,11.0,5.0,9.0,5.0,5.0
14302,16.0,6.0,12.0,12.0,7.0
14303,14.0,6.0,10.0,13.0,5.0
14304,16.0,6.0,11.0,11.0,6.0
14305,14.0,5.0,10.0,5.0,4.0
14306,29.0,6.0,24.0,10.0,6.0
14307,48.0,11.0,108.0,26.0,7.0
14308,13.0,6.0,9.0,7.0,8.0
14309,14.0,4.0,10.0,6.0,8.0
14310,13.0,5.0,10.0,6.0,5.0
14311,27.0,8.0,17.0,14.0,5.0
14312,19.0,6.0,10.0,13.0,5.0
14313,13.0,4.0,10.0,5.0,5.0
14314,15.0,5.0,11.0,8.0,5.0
14315,76.0,12.0,12.0,45.0,6.0
14316,25.0,6.0,13.0,11.0,6.0
14317,15.0,5.0,12.0,7.0,6.0
14318,18.0,8.0,8.0,10.0,7.0
14319,12.0,5.0,9.0,7.0,5.0
14320,13.0,5.0,10.0,5.0,4.0
14321,11.0,5.0,9.0,5.0,4.0
14322,13.0,5.0,7.0,7.0,5.0
14323,34.0,10.0,11.0,26.0,6.0
14324,13.0,5.0,9.0,5.0,5.0
14325,15.0,6.0,9.0,8.0,8.0
14326,45.0,6.0,14.0,16.0,5.0
14327,21.0,5.0,12.0,5.0,4.0
14328,20.0,5.0,12.0,9.0,5.0
14329,12.0,6.0,8.0,6.0,5.0
14330,15.0,5.0,13.0,6.0,7.0
14331,13.0,4.0,10.0,8.0,5.0
14332,12.0,5.0,9.0,5.0,5.0
14333,33.0,9.0,12.0,27.0,5.0
14334,39.0,12.0,11.0,37.0,7.0
14335,35.0,7.0,13.0,18.0,7.0
14336,13.0,4.0,9.0,5.0,5.0
14337,14.0,5.0,8.0,8.0,4.0
14338,14.0,5.0,9.0,9.0,6.0
14339,13.0,4.0,10.0,6.0,4.0
14340,37.0,7.0,39.0,15.0,6.0
14341,13.0,5.0,8.0,7.0,5.0
14342,23.0,8.0,12.0,16.0,5.0
14343,14.0,5.0,8.0,6.0,4.0
14344,13.0,5.0,8.0,6.0,5.0
14345,13.0,4.0,12.0,5.0,5.0
14346,14.0,5.0,10.0,7.0,5.0
14347,31.0,9.0,17.0,13.0,6.0
14348,11.0,4.0,9.0,5.0,5.0
14349,17.0,5.0,10.0,7.0,6.0
14350,14.0,5.0,10.0,7.0,6.0
14351,14.0,5.0,8.0,11.0,5.0
14352,26.0,7.0,13.0,15.0,6.0
14353,27.0,8.0,13.0,15.0,5.0
14354,20.0,4.0,41.0,6.0,5.0
14355,19.0,4.0,10.0,5.0,5.0
14356,43.0,7.0,11.0,21.0,7.0
14357,19.0,7.0,10.0,7.0,4.0
14358,40.0,14.0,11.0,42.0,6.0
14359,20.0,5.0,12.0,7.0,5.0
14360,24.0,7.0,14.0,13.0,7.0
14361,13.0,4.0,8.0,5.0,4.0
14362,41.0,14.0,14.0,26.0,5.0
14363,11.0,5.0,9.0,9.0,5.0
14364,10.0,4.0,12.0,5.0,5.0
14365,14.0,5.0,8.0,6.0,5.0
14366,14.0,5.0,9.0,5.0,5.0
14367,15.0,5.0,8.0,9.0,5.0
14368,12.0,5.0,9.0,6.0,5.0
14369,13.0,5.0,8.0,6.0,4.0
14370,14.0,5.0,10.0,5.0,5.0
14371,14.0,6.0,11.0,7.0,5.0
14372,18.0,5.0,13.0,5.0,5.0
14373,23.0,7.0,11.0,6.0,5.0
14374,12.0,4.0,9.0,5.0,5.0
14375,38.0,8.0,32.0,10.0,9.0
14376,21.0,6.0,11.0,8.0,6.0
14377,13.0,4.0,8.0,5.0,4.0
14378,27.0,6.0,10.0,16.0,6.0
14379,32.0,6.0,60.0,9.0,6.0
14380,57.0,7.0,26.0,25.0,7.0
14381,21.0,6.0,11.0,19.0,7.0
14382,23.0,6.0,13.0,20.0,11.0
14383,11.0,5.0,8.0,6.0,4.0
14384,16.0,5.0,11.0,11.0,6.0
14385,21.0,6.0,10.0,9.0,5.0
14386,13.0,4.0,11.0,5.0,6.0
14387,14.0,4.0,9.0,5.0,4.0
14388,31.0,6.0,24.0,10.0,5.0
14389,13.0,5.0,10.0,5.0,5.0
14390,24.0,7.0,29.0,8.0,5.0
14391,13.0,5.0,8.0,5.0,4.0
14392,12.0,5.0,10.0,5.0,5.0
14393,13.0,4.0,11.0,5.0,5.0
14394,15.0,5.0,11.0,6.0,5.0
14395,13.0,4.0,9.0,5.0,4.0
14396,14.0,5.0,13.0,7.0,5.0
14397,42.0,6.0,11.0,13.0,5.0
14398,12.0,4.0,11.0,5.0,5.0
14399,36.0,7.0,65.0,11.0,7.0
14400,13.0,5.0,9.0,6.0,9.0
14401,26.0,5.0,9.0,9.0,6.0
14402,35.0,9.0,9.0,24.0,5.0
14403,61.0,7.0,10.0,27.0,5.0
14404,12.0,5.0,9.0,6.0,5.0
14405,12.0,5.0,8.0,7.0,5.0
14406,25.0,5.0,14.0,5.0,5.0
14407,29.0,5.0,12.0,9.0,6.0
14408,13.0,5.0,9.0,5.0,5.0
14409,13.0,5.0,9.0,7.0,5.0
14410,13.0,4.0,10.0,5.0,5.0
14411,52.0,14.0,12.0,34.0,7.0
14412,13.0,4.0,11.0,5.0,5.0
14413,24.0,5.0,10.0,11.0,5.0
14414,14.0,5.0,8.0,8.0,4.0
14415,31.0,8.0,14.0,14.0,6.0
14416,50.0,12.0,13.0,57.0,8.0
14417,23.0,8.0,21.0,14.0,6.0
14418,14.0,5.0,8.0,7.0,4.0
14419,27.0,8.0,10.0,20.0,5.0
14420,13.0,4.0,11.0,5.0,9.0
14421,14.0,5.0,9.0,5.0,6.0
14422,36.0,7.0,35.0,5.0,5.0
14423,19.0,6.0,8.0,12.0,5.0
14424,14.0,4.0,9.0,5.0,5.0
14425,11.0,5.0,9.0,5.0,5.0
14426,23.0,5.0,25.0,7.0,11.0
14427,14.0,5.0,10.0,7.0,5.0
14428,33.0,9.0,12.0,12.0,5.0
14429,12.0,5.0,7.0,8.0,4.0
14430,58.0,14.0,102.0,37.0,10.0
14431,34.0,5.0,12.0,7.0,6.0
14432,16.0,5.0,10.0,6.0,5.0
14433,13.0,5.0,10.0,5.0,7.0
14434,16.0,5.0,11.0,6.0,4.0
14435,13.0,5.0,21.0,5.0,5.0
14436,21.0,6.0,12.0,17.0,5.0
14437,15.0,6.0,12.0,16.0,9.0
14438,13.0,4.0,9.0,5.0,4.0
14439,22.0,6.0,13.0,7.0,5.0
14440,28.0,8.0,9.0,22.0,5.0
14441,13.0,4.0,12.0,7.0,7.0
14442,13.0,5.0,10.0,5.0,4.0
14443,13.0,4.0,10.0,5.0,4.0
14444,14.0,5.0,9.0,7.0,7.0
14445,22.0,6.0,14.0,5.0,6.0
14446,11.0,5.0,10.0,9.0,6.0
14447,25.0,6.0,10.0,18.0,5.0
14448,20.0,5.0,15.0,6.0,5.0
14449,36.0,13.0,14.0,41.0,6.0
14450,16.0,5.0,17.0,14.0,6.0
14451,36.0,6.0,13.0,14.0,6.0
14452,14.0,5.0,10.0,6.0,4.0
14453,12.0,5.0,7.0,6.0,4.0
14454,43.0,9.0,32.0,12.0,6.0
14455,36.0,8.0,70.0,13.0,7.0
14456,15.0,5.0,18.0,13.0,7.0
14457,14.0,5.0,9.0,9.0,5.0
14458,33.0,6.0,38.0,6.0,7.0
14459,17.0,5.0,53.0,6.0,5.0
14460,22.0,6.0,9.0,9.0,5.0
14461,15.0,4.0,12.0,5.0,6.0
14462,15.0,5.0,13.0,7.0,6.0
14463,14.0,4.0,9.0,5.0,5.0
14464,13.0,5.0,9.0,5.0,4.0
14465,26.0,7.0,12.0,12.0,6.0
14466,20.0,6.0,10.0,13.0,5.0
14467,31.0,6.0,9.0,11.0,4.0
14468,23.0,7.0,67.0,14.0,7.0
14469,13.0,5.0,8.0,5.0,5.0
14470,20.0,5.0,14.0,6.0,7.0
14471,17.0,6.0,8.0,7.0,5.0
14472,22.0,6.0,13.0,5.0,4.0
14473,39.0,8.0,30.0,14.0,7.0
14474,15.0,6.0,10.0,10.0,5.0
14475,20.0,5.0,17.0,7.0,7.0
14476,14.0,4.0,10.0,5.0,4.0
14477,13.0,5.0,9.0,5.0,5.0
14478,22.0,7.0,9.0,21.0,5.0
14479,13.0,4.0,12.0,5.0,4.0
14480,23.0,9.0,10.0,22.0,6.0
14481,13.0,5.0,10.0,5.0,5.0
14482,13.0,4.0,10.0,5.0,4.0
14483,42.0,12.0,11.0,24.0,6.0
14484,27.0,6.0,17.0,16.0,9.0
14485,13.0,4.0,10.0,6.0,5.0
14486,14.0,5.0,9.0,5.0,8.0
14487,13.0,5.0,10.0,6.0,5.0
14488,12.0,5.0,15.0,5.0,6.0
14489,30.0,10.0,10.0,42.0,5.0
14490,16.0,5.0,11.0,6.0,6.0
14491,48.0,10.0,10.0,29.0,5.0
14492,23.0,6.0,17.0,6.0,5.0
14493,12.0,4.0,9.0,5.0,4.0
14494,16.0,5.0,10.0,9.0,5.0
14495,12.0,5.0,9.0,5.0,8.0
14496,27.0,5.0,11.0,13.0,5.0
14497,12.0,5.0,9.0,5.0,5.0
14498,41.0,6.0,13.0,27.0,9.0
14499,13.0,5.0,8.0,7.0,4.0
14500,21.0,5.0,10.0,6.0,5.0
14501,15.0,6.0,8.0,12.0,5.0
14502,14.0,6.0,9.0,7.0,5.0
14503,13.0,5.0,9.0,18.0,6.0
14504,12.0,5.0,9.0,7.0,5.0
14505,32.0,7.0,80.0,12.0,7.0
14506,14.0,5.0,8.0,9.0,5.0
14507,33.0,9.0,11.0,31.0,7.0
14508,24.0,6.0,23.0,11.0,6.0
14509,13.0,5.0,8.0,6.0,5.0
14510,18.0,5.0,11.0,6.0,5.0
14511,14.0,5.0,8.0,7.0,5.0
14512,13.0,4.0,9.0,6.0,5.0
14513,14.0,6.0,8.0,11.0,6.0
14514,12.0,5.0,11.0,5.0,5.0
14515,14.0,6.0,8.0,7.0,6.0
14516,17.0,5.0,12.0,7.0,6.0
14517,48.0,9.0,12.0,15.0,5.0
14518,55.0,9.0,47.0,20.0,6.0
14519,17.0,5.0,11.0,11.0,7.0
14520,13.0,5.0,12.0,5.0,5.0
14521,13.0,5.0,9.0,6.0,11.0
14522,18.0,7.0,9.0,21.0,6.0
14523,12.0,5.0,10.0,5.0,5.0
14524,35.0,6.0,68.0,21.0,10.0
14525,37.0,7.0,12.0,14.0,6.0
14526,12.0,4.0,10.0,5.0,7.0
14527,18.0,7.0,12.0,8.0,6.0
14528,22.0,7.0,14.0,17.0,9.0
14529,56.0,10.0,63.0,41.0,8.0
14530,36.0,6.0,27.0,7.0,5.0
14531,13.0,5.0,10.0,5.0,5.0
14532,13.0,5.0,8.0,7.0,5.0
14533,14.0,4.0,9.0,5.0,5.0
14534,13.0,4.0,11.0,5.0,5.0
14535,14.0,6.0,9.0,8.0,5.0
14536,13.0,5.0,10.0,6.0,4.0
14537,16.0,5.0,12.0,5.0,5.0
14538,49.0,10.0,39.0,16.0,6.0
14539,15.0,5.0,8.0,8.0,4.0
14540,28.0,7.0,13.0,22.0,9.0
14541,13.0,5.0,10.0,5.0,5.0
14542,12.0,5.0,7.0,7.0,4.0
14543,16.0,5.0,16.0,8.0,5.0
14544,36.0,7.0,12.0,11.0,5.0
14545,14.0,4.0,10.0,5.0,4.0
14546,14.0,6.0,10.0,10.0,7.0
14547,16.0,6.0,9.0,10.0,6.0
14548,22.0,6.0,35.0,19.0,9.0
14549,13.0,5.0,8.0,5.0,5.0
14550,23.0,8.0,8.0,17.0,5.0
14551,15.0,5.0,12.0,5.0,5.0
14552,13.0,5.0,10.0,7.0,7.0
14553,16.0,5.0,11.0,7.0,5.0
14554,12.0,5.0,10.0,5.0,5.0
14555,20.0,8.0,10.0,12.0,5.0
14556,44.0,11.0,12.0,19.0,9.0
14557,23.0,5.0,11.0,8.0,5.0
14558,14.0,7.0,11.0,6.0,7.0
14559,36.0,6.0,8.0,16.0,8.0
14560,14.0,5.0,8.0,5.0,5.0
14561,13.0,5.0,9.0,6.0,4.0
14562,50.0,11.0,110.0,31.0,7.0
14563,17.0,6.0,12.0,14.0,5.0
14564,13.0,5.0,11.0,7.0,6.0
14565,16.0,5.0,9.0,11.0,5.0
14566,19.0,5.0,13.0,8.0,5.0
14567,21.0,7.0,13.0,8.0,6.0
14568,15.0,5.0,8.0,6.0,5.0
14569,14.0,5.0,11.0,5.0,8.0
14570,13.0,5.0,8.0,8.0,5.0
14571,13.0,4.0,10.0,5.0,4.0
14572,31.0,9.0,11.0,15.0,8.0
14573,70.0,12.0,11.0,27.0,6.0
14574,13.0,4.0,8.0,5.0,4.0
14575,47.0,7.0,63.0,22.0,7.0
14576,13.0,5.0,9.0,5.0,4.0
14577,14.0,5.0,8.0,7.0,5.0
14578,13.0,5.0,8.0,6.0,4.0
14579,26.0,12.0,12.0,28.0,5.0
14580,32.0,7.0,13.0,16.0,6.0
14581,25.0,8.0,8.0,15.0,4.0
14582,14.0,5.0,8.0,7.0,5.0
14583,13.0,5.0,9.0,7.0,5.0
14584,28.0,5.0,12.0,7.0,5.0
14585,22.0,6.0,12.0,6.0,6.0
14586,16.0,7.0,14.0,20.0,9.0
14587,21.0,6.0,16.0,6.0,6.0
14588,31.0,7.0,12.0,22.0,5.0
14589,29.0,5.0,26.0,9.0,5.0
14590,16.0,5.0,13.0,9.0,5.0
14591,22.0,6.0,11.0,10.0,5.0
14592,16.0,6.0,9.0,5.0,6.0
14593,20.0,6.0,13.0,6.0,5.0
14594,14.0,5.0,10.0,5.0,5.0
14595,14.0,4.0,15.0,5.0,7.0
14596,14.0,5.0,12.0,6.0,5.0
14597,18.0,5.0,28.0,6.0,5.0
14598,12.0,5.0,9.0,5.0,5.0
14599,50.0,12.0,12.0,25.0,6.0
14600,24.0,6.0,12.0,31.0,6.0
14601,14.0,5.0,9.0,6.0,5.0
14602,32.0,6.0,14.0,8.0,5.0
14603,42.0,8.0,13.0,16.0,6.0
14604,13.0,4.0,12.0,5.0,5.0
14605,40.0,8.0,102.0,16.0,7.0
14606,26.0,6.0,13.0,8.0,6.0
14607,13.0,5.0,9.0,9.0,5.0
14608,16.0,5.0,12.0,6.0,5.0
14609,14.0,4.0,12.0,5.0,5.0
14610,14.0,5.0,10.0,8.0,4.0
14611,25.0,7.0,11.0,18.0,5.0
14612,20.0,5.0,10.0,8.0,6.0
14613,14.0,5.0,11.0,7.0,6.0
14614,15.0,5.0,12.0,5.0,5.0
14615,14.0,5.0,14.0,7.0,6.0
14616,11.0,5.0,7.0,6.0,4.0
14617,13.0,5.0,9.0,5.0,5.0
14618,13.0,4.0,10.0,5.0,5.0
14619,14.0,5.0,9.0,6.0,4.0
14620,24.0,5.0,18.0,6.0,5.0
14621,25.0,6.0,11.0,11.0,4.0
14622,15.0,5.0,14.0,18.0,7.0
14623,13.0,4.0,10.0,5.0,4.0
14624,13.0,5.0,10.0,5.0,4.0
14625,50.0,7.0,51.0,17.0,6.0
14626,13.0,4.0,10.0,5.0,5.0
14627,20.0,5.0,24.0,5.0,5.0
14628,16.0,5.0,11.0,6.0,7.0
14629,12.0,5.0,10.0,6.0,8.0
14630,39.0,8.0,13.0,17.0,6.0
14631,16.0,5.0,12.0,6.0,8.0
14632,39.0,9.0,40.0,12.0,6.0
14633,32.0,9.0,12.0,14.0,8.0
14634,13.0,5.0,9.0,5.0,5.0
14635,29.0,6.0,85.0,10.0,10.0
14636,15.0,5.0,14.0,9.0,5.0
14637,13.0,4.0,10.0,5.0,6.0
14638,12.0,5.0,7.0,6.0,4.0
14639,17.0,6.0,11.0,10.0,5.0
14640,14.0,5.0,8.0,6.0,4.0
14641,14.0,5.0,11.0,8.0,5.0
14642,23.0,6.0,12.0,11.0,8.0
14643,12.0,4.0,12.0,5.0,5.0
14644,19.0,7.0,8.0,13.0,4.0
14645,13.0,5.0,10.0,5.0,5.0
14646,14.0,4.0,10.0,5.0,5.0
14647,39.0,10.0,14.0,22.0,6.0
14648,12.0,4.0,9.0,5.0,5.0
14649,26.0,7.0,10.0,14.0,5.0
14650,16.0,5.0,17.0,7.0,7.0
14651,17.0,5.0,12.0,8.0,6.0
14652,18.0,5.0,12.0,14.0,8.0
14653,30.0,7.0,76.0,17.0,7.0
14654,39.0,9.0,15.0,23.0,6.0
14655,12.0,5.0,8.0,5.0,5.0
14656,16.0,5.0,14.0,9.0,8.0
14657,14.0,5.0,12.0,5.0,4.0
14658,13.0,4.0,9.0,5.0,4.0
14659,13.0,4.0,10.0,6.0,5.0
14660,17.0,5.0,15.0,15.0,7.0
14661,12.0,5.0,9.0,5.0,5.0
14662,43.0,8.0,16.0,26.0,6.0
14663,15.0,5.0,11.0,7.0,5.0
14664,13.0,5.0,10.0,5.0,5.0
14665,54.0,7.0,16.0,26.0,6.0
14666,14.0,4.0,11.0,5.0,5.0
14667,20.0,6.0,22.0,11.0,5.0
14668,16.0,4.0,20.0,6.0,5.0
14669,14.0,5.0,10.0,12.0,6.0
14670,14.0,5.0,11.0,5.0,5.0
14671,16.0,6.0,9.0,13.0,6.0
14672,12.0,5.0,10.0,5.0,5.0
14673,14.0,5.0,12.0,5.0,5.0
14674,29.0,7.0,12.0,32.0,7.0
14675,12.0,5.0,8.0,6.0,5.0
14676,17.0,5.0,12.0,8.0,5.0
14677,30.0,6.0,11.0,19.0,5.0
14678,13.0,5.0,8.0,6.0,5.0
14679,42.0,9.0,12.0,49.0,6.0
14680,19.0,5.0,12.0,8.0,5.0
14681,18.0,6.0,17.0,7.0,6.0
14682,32.0,7.0,13.0,25.0,6.0
14683,24.0,7.0,12.0,10.0,6.0
14684,13.0,6.0,8.0,6.0,5.0
14685,14.0,5.0,8.0,5.0,4.0
14686,27.0,7.0,23.0,11.0,7.0
14687,12.0,5.0,9.0,7.0,5.0
14688,25.0,6.0,10.0,17.0,5.0
14689,13.0,6.0,10.0,9.0,7.0
14690,69.0,13.0,25.0,67.0,10.0
14691,28.0,6.0,28.0,10.0,6.0
14692,52.0,12.0,74.0,22.0,8.0
14693,25.0,6.0,13.0,10.0,8.0
14694,79.0,12.0,28.0,70.0,8.0
14695,15.0,5.0,10.0,7.0,8.0
14696,13.0,5.0,9.0,5.0,4.0
14697,19.0,5.0,12.0,7.0,8.0
14698,21.0,6.0,35.0,5.0,7.0
14699,13.0,5.0,9.0,5.0,5.0
14700,13.0,4.0,15.0,5.0,7.0
14701,44.0,7.0,13.0,22.0,6.0
14702,15.0,5.0,11.0,9.0,6.0
14703,18.0,5.0,18.0,7.0,5.0
14704,63.0,9.0,35.0,18.0,10.0
14705,19.0,6.0,12.0,7.0,8.0
14706,24.0,6.0,63.0,9.0,6.0
14707,14.0,5.0,13.0,8.0,9.0
14708,13.0,5.0,8.0,5.0,4.0
14709,13.0,5.0,8.0,11.0,4.0
14710,18.0,5.0,13.0,8.0,6.0
14711,14.0,5.0,12.0,5.0,5.0
14712,12.0,4.0,9.0,5.0,5.0
14713,23.0,9.0,15.0,19.0,6.0
14714,19.0,5.0,10.0,8.0,6.0
14715,15.0,5.0,10.0,7.0,5.0
14716,13.0,6.0,9.0,9.0,5.0
14717,14.0,5.0,9.0,5.0,5.0
14718,13.0,5.0,9.0,7.0,5.0
14719,16.0,5.0,11.0,5.0,5.0
14720,12.0,5.0,9.0,6.0,5.0
14721,14.0,4.0,9.0,5.0,4.0
14722,14.0,6.0,12.0,11.0,4.0
14723,14.0,4.0,11.0,6.0,5.0
14724,28.0,6.0,32.0,8.0,7.0
14725,48.0,10.0,20.0,46.0,8.0
14726,19.0,6.0,8.0,15.0,5.0
14727,13.0,4.0,9.0,6.0,5.0
14728,26.0,8.0,23.0,19.0,8.0
14729,12.0,5.0,7.0,5.0,4.0
14730,14.0,5.0,10.0,12.0,6.0
14731,13.0,5.0,8.0,6.0,5.0
14732,13.0,4.0,10.0,5.0,6.0
14733,13.0,4.0,10.0,5.0,5.0
14734,21.0,6.0,9.0,11.0,5.0
14735,38.0,9.0,13.0,22.0,6.0
14736,11.0,5.0,9.0,5.0,8.0
14737,18.0,5.0,10.0,13.0,6.0
14738,13.0,5.0,11.0,7.0,7.0
14739,49.0,11.0,11.0,24.0,5.0
14740,13.0,5.0,9.0,5.0,4.0
14741,49.0,6.0,18.0,14.0,5.0
14742,14.0,5.0,17.0,7.0,6.0
14743,13.0,5.0,9.0,5.0,5.0
14744,53.0,9.0,15.0,15.0,7.0
14745,24.0,7.0,19.0,22.0,7.0
14746,12.0,5.0,8.0,8.0,5.0
14747,12.0,5.0,11.0,10.0,6.0
14748,12.0,5.0,8.0,7.0,5.0
14749,14.0,5.0,10.0,5.0,6.0
14750,29.0,6.0,10.0,26.0,8.0
14751,15.0,5.0,10.0,8.0,4.0
14752,13.0,5.0,8.0,6.0,4.0
14753,12.0,6.0,10.0,5.0,5.0
14754,36.0,10.0,11.0,16.0,6.0
14755,16.0,5.0,10.0,6.0,4.0
14756,42.0,10.0,13.0,34.0,7.0
14757,13.0,4.0,9.0,6.0,4.0
14758,22.0,6.0,14.0,7.0,5.0
14759,14.0,5.0,7.0,8.0,4.0
14760,24.0,6.0,14.0,13.0,8.0
14761,13.0,4.0,9.0,5.0,4.0
14762,27.0,8.0,12.0,24.0,5.0
14763,17.0,5.0,13.0,6.0,6.0
14764,13.0,5.0,11.0,9.0,8.0
14765,13.0,5.0,10.0,6.0,7.0
14766,19.0,6.0,8.0,11.0,4.0
14767,51.0,11.0,29.0,55.0,6.0
14768,14.0,5.0,11.0,7.0,4.0
14769,13.0,4.0,15.0,5.0,5.0
14770,13.0,5.0,8.0,6.0,4.0
14771,14.0,4.0,18.0,5.0,5.0
14772,14.0,5.0,11.0,5.0,4.0
